selection_groups,parent_rank,parent_residue,parent_component_count,parent_residual_measure,parent_max_component_width,parent_mod210,reflection_orbit,capacity_pass,lift_remainder,child_residue,transition_label,component_delta,phase_margin,phase_rank,aperture_tension,aperture_tension_rank,gap_width,gap_center,slack,nearest_q_grid_distance,is_close
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,163,8024,1,4/77,4/77,44,6/13,True,1,2560574,miss,0,-69/209,13,69/209,13,4/77,59/154,1/2926,967/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,163,8024,1,4/77,4/77,44,6/13,True,2,2050064,miss,0,-58/209,11,58/209,11,4/77,59/154,1/2926,813/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,163,8024,1,4/77,4/77,44,6/13,True,3,1539554,miss,0,-47/209,9,47/209,9,4/77,59/154,1/2926,659/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,163,8024,1,4/77,4/77,44,6/13,True,4,1029044,miss,0,-36/209,7,36/209,7,4/77,59/154,1/2926,505/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,163,8024,1,4/77,4/77,44,6/13,True,5,518534,miss,0,-25/209,5,25/209,5,4/77,59/154,1/2926,351/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,163,8024,1,4/77,4/77,44,6/13,True,6,8024,miss,0,-14/209,3,14/209,3,4/77,59/154,1/2926,197/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,163,8024,1,4/77,4/77,44,6/13,True,7,9197204,trim,0,-3/209,1,3/209,1,4/77,59/154,1/2926,43/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,163,8024,1,4/77,4/77,44,6/13,True,8,8686694,trim,0,-5/133,2,5/133,2,4/77,59/154,1/2926,111/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,163,8024,1,4/77,4/77,44,6/13,True,9,8176184,miss,0,-12/133,4,12/133,4,4/77,59/154,1/2926,265/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,163,8024,1,4/77,4/77,44,6/13,True,10,7665674,miss,0,-1/7,6,1/7,6,4/77,59/154,1/2926,419/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,163,8024,1,4/77,4/77,44,6/13,True,11,7155164,miss,0,-26/133,8,26/133,8,4/77,59/154,1/2926,573/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,163,8024,1,4/77,4/77,44,6/13,True,12,6644654,miss,0,-33/133,10,33/133,10,4/77,59/154,1/2926,727/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,163,8024,1,4/77,4/77,44,6/13,True,13,6134144,miss,0,-40/133,12,40/133,12,4/77,59/154,1/2926,881/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,163,8024,1,4/77,4/77,44,6/13,True,14,5623634,miss,0,-47/133,14,47/133,14,4/77,59/154,1/2926,1035/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,163,8024,1,4/77,4/77,44,6/13,True,15,5113124,miss,0,-54/133,16,54/133,16,4/77,59/154,1/2926,1189/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,163,8024,1,4/77,4/77,44,6/13,True,16,4602614,miss,0,-61/133,18,61/133,18,4/77,59/154,1/2926,1343/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,163,8024,1,4/77,4/77,44,6/13,True,17,4092104,miss,0,-102/209,19,102/209,19,4/77,59/154,1/2926,1429/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,163,8024,1,4/77,4/77,44,6/13,True,18,3581594,miss,0,-91/209,17,91/209,17,4/77,59/154,1/2926,1275/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,164,8486,1,4/77,4/77,86,7/12,True,0,6134606,miss,0,-80/209,15,80/209,15,4/77,59/154,1/2926,59/154,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,164,8486,1,4/77,4/77,86,7/12,True,1,5624096,miss,0,-69/209,13,69/209,13,4/77,59/154,1/2926,967/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,164,8486,1,4/77,4/77,86,7/12,True,2,5113586,miss,0,-58/209,11,58/209,11,4/77,59/154,1/2926,813/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,164,8486,1,4/77,4/77,86,7/12,True,3,4603076,miss,0,-47/209,9,47/209,9,4/77,59/154,1/2926,659/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,164,8486,1,4/77,4/77,86,7/12,True,4,4092566,miss,0,-36/209,7,36/209,7,4/77,59/154,1/2926,505/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,164,8486,1,4/77,4/77,86,7/12,True,5,3582056,miss,0,-25/209,5,25/209,5,4/77,59/154,1/2926,351/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,164,8486,1,4/77,4/77,86,7/12,True,6,3071546,miss,0,-14/209,3,14/209,3,4/77,59/154,1/2926,197/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,164,8486,1,4/77,4/77,86,7/12,True,7,2561036,trim,0,-3/209,1,3/209,1,4/77,59/154,1/2926,43/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,164,8486,1,4/77,4/77,86,7/12,True,8,2050526,trim,0,-5/133,2,5/133,2,4/77,59/154,1/2926,111/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,164,8486,1,4/77,4/77,86,7/12,True,9,1540016,miss,0,-12/133,4,12/133,4,4/77,59/154,1/2926,265/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,164,8486,1,4/77,4/77,86,7/12,True,10,1029506,miss,0,-1/7,6,1/7,6,4/77,59/154,1/2926,419/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,164,8486,1,4/77,4/77,86,7/12,True,11,518996,miss,0,-26/133,8,26/133,8,4/77,59/154,1/2926,573/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,164,8486,1,4/77,4/77,86,7/12,True,12,8486,miss,0,-33/133,10,33/133,10,4/77,59/154,1/2926,727/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,164,8486,1,4/77,4/77,86,7/12,True,13,9197666,miss,0,-40/133,12,40/133,12,4/77,59/154,1/2926,881/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,164,8486,1,4/77,4/77,86,7/12,True,14,8687156,miss,0,-47/133,14,47/133,14,4/77,59/154,1/2926,1035/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,164,8486,1,4/77,4/77,86,7/12,True,15,8176646,miss,0,-54/133,16,54/133,16,4/77,59/154,1/2926,1189/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,164,8486,1,4/77,4/77,86,7/12,True,16,7666136,miss,0,-61/133,18,61/133,18,4/77,59/154,1/2926,1343/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,164,8486,1,4/77,4/77,86,7/12,True,17,7155626,miss,0,-102/209,19,102/209,19,4/77,59/154,1/2926,1429/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,164,8486,1,4/77,4/77,86,7/12,True,18,6645116,miss,0,-91/209,17,91/209,17,4/77,59/154,1/2926,1275/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,165,9070,1,4/77,4/77,40,7/12,True,0,3582640,miss,0,-80/209,15,80/209,15,4/77,95/154,1/2926,59/154,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,165,9070,1,4/77,4/77,40,7/12,True,1,3072130,miss,0,-91/209,17,91/209,17,4/77,95/154,1/2926,1275/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,165,9070,1,4/77,4/77,40,7/12,True,2,2561620,miss,0,-102/209,19,102/209,19,4/77,95/154,1/2926,1429/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,165,9070,1,4/77,4/77,40,7/12,True,3,2051110,miss,0,-61/133,18,61/133,18,4/77,95/154,1/2926,1343/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,165,9070,1,4/77,4/77,40,7/12,True,4,1540600,miss,0,-54/133,16,54/133,16,4/77,95/154,1/2926,1189/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,165,9070,1,4/77,4/77,40,7/12,True,5,1030090,miss,0,-47/133,14,47/133,14,4/77,95/154,1/2926,1035/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,165,9070,1,4/77,4/77,40,7/12,True,6,519580,miss,0,-40/133,12,40/133,12,4/77,95/154,1/2926,881/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,165,9070,1,4/77,4/77,40,7/12,True,7,9070,miss,0,-33/133,10,33/133,10,4/77,95/154,1/2926,727/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,165,9070,1,4/77,4/77,40,7/12,True,8,9198250,miss,0,-26/133,8,26/133,8,4/77,95/154,1/2926,573/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,165,9070,1,4/77,4/77,40,7/12,True,9,8687740,miss,0,-1/7,6,1/7,6,4/77,95/154,1/2926,419/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,165,9070,1,4/77,4/77,40,7/12,True,10,8177230,miss,0,-12/133,4,12/133,4,4/77,95/154,1/2926,265/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,165,9070,1,4/77,4/77,40,7/12,True,11,7666720,trim,0,-5/133,2,5/133,2,4/77,95/154,1/2926,111/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,165,9070,1,4/77,4/77,40,7/12,True,12,7156210,trim,0,-3/209,1,3/209,1,4/77,95/154,1/2926,43/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,165,9070,1,4/77,4/77,40,7/12,True,13,6645700,miss,0,-14/209,3,14/209,3,4/77,95/154,1/2926,197/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,165,9070,1,4/77,4/77,40,7/12,True,14,6135190,miss,0,-25/209,5,25/209,5,4/77,95/154,1/2926,351/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,165,9070,1,4/77,4/77,40,7/12,True,15,5624680,miss,0,-36/209,7,36/209,7,4/77,95/154,1/2926,505/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,165,9070,1,4/77,4/77,40,7/12,True,16,5114170,miss,0,-47/209,9,47/209,9,4/77,95/154,1/2926,659/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,165,9070,1,4/77,4/77,40,7/12,True,17,4603660,miss,0,-58/209,11,58/209,11,4/77,95/154,1/2926,813/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,165,9070,1,4/77,4/77,40,7/12,True,18,4093150,miss,0,-69/209,13,69/209,13,4/77,95/154,1/2926,967/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,166,9410,1,4/77,4/77,170,5/14,True,0,2561960,miss,0,-80/209,15,80/209,15,4/77,59/154,1/2926,59/154,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,166,9410,1,4/77,4/77,170,5/14,True,1,2051450,miss,0,-69/209,13,69/209,13,4/77,59/154,1/2926,967/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,166,9410,1,4/77,4/77,170,5/14,True,2,1540940,miss,0,-58/209,11,58/209,11,4/77,59/154,1/2926,813/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,166,9410,1,4/77,4/77,170,5/14,True,3,1030430,miss,0,-47/209,9,47/209,9,4/77,59/154,1/2926,659/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,166,9410,1,4/77,4/77,170,5/14,True,4,519920,miss,0,-36/209,7,36/209,7,4/77,59/154,1/2926,505/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,166,9410,1,4/77,4/77,170,5/14,True,5,9410,miss,0,-25/209,5,25/209,5,4/77,59/154,1/2926,351/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,166,9410,1,4/77,4/77,170,5/14,True,6,9198590,miss,0,-14/209,3,14/209,3,4/77,59/154,1/2926,197/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,166,9410,1,4/77,4/77,170,5/14,True,7,8688080,trim,0,-3/209,1,3/209,1,4/77,59/154,1/2926,43/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,166,9410,1,4/77,4/77,170,5/14,True,8,8177570,trim,0,-5/133,2,5/133,2,4/77,59/154,1/2926,111/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,166,9410,1,4/77,4/77,170,5/14,True,9,7667060,miss,0,-12/133,4,12/133,4,4/77,59/154,1/2926,265/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,166,9410,1,4/77,4/77,170,5/14,True,10,7156550,miss,0,-1/7,6,1/7,6,4/77,59/154,1/2926,419/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,166,9410,1,4/77,4/77,170,5/14,True,11,6646040,miss,0,-26/133,8,26/133,8,4/77,59/154,1/2926,573/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,166,9410,1,4/77,4/77,170,5/14,True,12,6135530,miss,0,-33/133,10,33/133,10,4/77,59/154,1/2926,727/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,166,9410,1,4/77,4/77,170,5/14,True,13,5625020,miss,0,-40/133,12,40/133,12,4/77,59/154,1/2926,881/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,166,9410,1,4/77,4/77,170,5/14,True,14,5114510,miss,0,-47/133,14,47/133,14,4/77,59/154,1/2926,1035/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,166,9410,1,4/77,4/77,170,5/14,True,15,4604000,miss,0,-54/133,16,54/133,16,4/77,59/154,1/2926,1189/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,166,9410,1,4/77,4/77,170,5/14,True,16,4093490,miss,0,-61/133,18,61/133,18,4/77,59/154,1/2926,1343/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,166,9410,1,4/77,4/77,170,5/14,True,17,3582980,miss,0,-102/209,19,102/209,19,4/77,59/154,1/2926,1429/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,166,9410,1,4/77,4/77,170,5/14,True,18,3072470,miss,0,-91/209,17,91/209,17,4/77,59/154,1/2926,1275/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,167,9532,1,4/77,4/77,82,6/13,True,0,6646162,miss,0,-80/209,15,80/209,15,4/77,95/154,1/2926,59/154,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,167,9532,1,4/77,4/77,82,6/13,True,1,6135652,miss,0,-91/209,17,91/209,17,4/77,95/154,1/2926,1275/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,167,9532,1,4/77,4/77,82,6/13,True,2,5625142,miss,0,-102/209,19,102/209,19,4/77,95/154,1/2926,1429/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,167,9532,1,4/77,4/77,82,6/13,True,3,5114632,miss,0,-61/133,18,61/133,18,4/77,95/154,1/2926,1343/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,167,9532,1,4/77,4/77,82,6/13,True,4,4604122,miss,0,-54/133,16,54/133,16,4/77,95/154,1/2926,1189/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,167,9532,1,4/77,4/77,82,6/13,True,5,4093612,miss,0,-47/133,14,47/133,14,4/77,95/154,1/2926,1035/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,167,9532,1,4/77,4/77,82,6/13,True,6,3583102,miss,0,-40/133,12,40/133,12,4/77,95/154,1/2926,881/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,167,9532,1,4/77,4/77,82,6/13,True,7,3072592,miss,0,-33/133,10,33/133,10,4/77,95/154,1/2926,727/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,167,9532,1,4/77,4/77,82,6/13,True,8,2562082,miss,0,-26/133,8,26/133,8,4/77,95/154,1/2926,573/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,167,9532,1,4/77,4/77,82,6/13,True,9,2051572,miss,0,-1/7,6,1/7,6,4/77,95/154,1/2926,419/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,167,9532,1,4/77,4/77,82,6/13,True,10,1541062,miss,0,-12/133,4,12/133,4,4/77,95/154,1/2926,265/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,167,9532,1,4/77,4/77,82,6/13,True,11,1030552,trim,0,-5/133,2,5/133,2,4/77,95/154,1/2926,111/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,167,9532,1,4/77,4/77,82,6/13,True,12,520042,trim,0,-3/209,1,3/209,1,4/77,95/154,1/2926,43/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,167,9532,1,4/77,4/77,82,6/13,True,13,9532,miss,0,-14/209,3,14/209,3,4/77,95/154,1/2926,197/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,167,9532,1,4/77,4/77,82,6/13,True,14,9198712,miss,0,-25/209,5,25/209,5,4/77,95/154,1/2926,351/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,167,9532,1,4/77,4/77,82,6/13,True,15,8688202,miss,0,-36/209,7,36/209,7,4/77,95/154,1/2926,505/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,167,9532,1,4/77,4/77,82,6/13,True,16,8177692,miss,0,-47/209,9,47/209,9,4/77,95/154,1/2926,659/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,167,9532,1,4/77,4/77,82,6/13,True,17,7667182,miss,0,-58/209,11,58/209,11,4/77,95/154,1/2926,813/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,167,9532,1,4/77,4/77,82,6/13,True,18,7156672,miss,0,-69/209,13,69/209,13,4/77,95/154,1/2926,967/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,168,9994,1,4/77,4/77,124,0/0,True,0,9994,miss,0,-80/209,15,80/209,15,4/77,95/154,1/2926,59/154,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,168,9994,1,4/77,4/77,124,0/0,True,1,9199174,miss,0,-91/209,17,91/209,17,4/77,95/154,1/2926,1275/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,168,9994,1,4/77,4/77,124,0/0,True,2,8688664,miss,0,-102/209,19,102/209,19,4/77,95/154,1/2926,1429/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,168,9994,1,4/77,4/77,124,0/0,True,3,8178154,miss,0,-61/133,18,61/133,18,4/77,95/154,1/2926,1343/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,168,9994,1,4/77,4/77,124,0/0,True,4,7667644,miss,0,-54/133,16,54/133,16,4/77,95/154,1/2926,1189/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,168,9994,1,4/77,4/77,124,0/0,True,5,7157134,miss,0,-47/133,14,47/133,14,4/77,95/154,1/2926,1035/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,168,9994,1,4/77,4/77,124,0/0,True,6,6646624,miss,0,-40/133,12,40/133,12,4/77,95/154,1/2926,881/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,168,9994,1,4/77,4/77,124,0/0,True,7,6136114,miss,0,-33/133,10,33/133,10,4/77,95/154,1/2926,727/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,168,9994,1,4/77,4/77,124,0/0,True,8,5625604,miss,0,-26/133,8,26/133,8,4/77,95/154,1/2926,573/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,168,9994,1,4/77,4/77,124,0/0,True,9,5115094,miss,0,-1/7,6,1/7,6,4/77,95/154,1/2926,419/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,168,9994,1,4/77,4/77,124,0/0,True,10,4604584,miss,0,-12/133,4,12/133,4,4/77,95/154,1/2926,265/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,168,9994,1,4/77,4/77,124,0/0,True,11,4094074,trim,0,-5/133,2,5/133,2,4/77,95/154,1/2926,111/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,168,9994,1,4/77,4/77,124,0/0,True,12,3583564,trim,0,-3/209,1,3/209,1,4/77,95/154,1/2926,43/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,168,9994,1,4/77,4/77,124,0/0,True,13,3073054,miss,0,-14/209,3,14/209,3,4/77,95/154,1/2926,197/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,168,9994,1,4/77,4/77,124,0/0,True,14,2562544,miss,0,-25/209,5,25/209,5,4/77,95/154,1/2926,351/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,168,9994,1,4/77,4/77,124,0/0,True,15,2052034,miss,0,-36/209,7,36/209,7,4/77,95/154,1/2926,505/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,168,9994,1,4/77,4/77,124,0/0,True,16,1541524,miss,0,-47/209,9,47/209,9,4/77,95/154,1/2926,659/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,168,9994,1,4/77,4/77,124,0/0,True,17,1031014,miss,0,-58/209,11,58/209,11,4/77,95/154,1/2926,813/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,168,9994,1,4/77,4/77,124,0/0,True,18,520504,miss,0,-69/209,13,69/209,13,4/77,95/154,1/2926,967/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,169,10334,1,4/77,4/77,44,2/17,True,0,8689004,miss,0,-80/209,15,80/209,15,4/77,59/154,1/2926,59/154,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,169,10334,1,4/77,4/77,44,2/17,True,1,8178494,miss,0,-69/209,13,69/209,13,4/77,59/154,1/2926,967/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,169,10334,1,4/77,4/77,44,2/17,True,2,7667984,miss,0,-58/209,11,58/209,11,4/77,59/154,1/2926,813/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,169,10334,1,4/77,4/77,44,2/17,True,3,7157474,miss,0,-47/209,9,47/209,9,4/77,59/154,1/2926,659/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,169,10334,1,4/77,4/77,44,2/17,True,4,6646964,miss,0,-36/209,7,36/209,7,4/77,59/154,1/2926,505/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,169,10334,1,4/77,4/77,44,2/17,True,5,6136454,miss,0,-25/209,5,25/209,5,4/77,59/154,1/2926,351/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,169,10334,1,4/77,4/77,44,2/17,True,6,5625944,miss,0,-14/209,3,14/209,3,4/77,59/154,1/2926,197/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,169,10334,1,4/77,4/77,44,2/17,True,7,5115434,trim,0,-3/209,1,3/209,1,4/77,59/154,1/2926,43/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,169,10334,1,4/77,4/77,44,2/17,True,8,4604924,trim,0,-5/133,2,5/133,2,4/77,59/154,1/2926,111/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,169,10334,1,4/77,4/77,44,2/17,True,9,4094414,miss,0,-12/133,4,12/133,4,4/77,59/154,1/2926,265/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,169,10334,1,4/77,4/77,44,2/17,True,10,3583904,miss,0,-1/7,6,1/7,6,4/77,59/154,1/2926,419/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,169,10334,1,4/77,4/77,44,2/17,True,11,3073394,miss,0,-26/133,8,26/133,8,4/77,59/154,1/2926,573/2926,False
aperture_frontier_top_400;capacity_top_200;orbit_diversity_400,169,10334,1,4/77,4/77,44,2/17,True,12,2562884,miss,0,-33/133,10,33/133,10,4/77,59/154,1/2926,727/2926,False
