birth_k,birth_residue,birth_parent_residue,birth_new_prime,birth_new_prime_remainder,layer_k,layer_prime,layer_modulus,layer_residue,residue_gcd_with_modulus,zero_center_available,origin_component_present,residual_component_count,uncovered_measure_fraction,residual_component_endpoints,transition_label,transition_component_delta,transition_touched_component_count,transition_closed_component_count,is_final_birth_layer,is_zero_residual_state
7,470301,19851,17,13,7,17,510510,470301,39,True,False,0,0,,close,-1,1,1,True,True
7,470396,19946,17,6,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,470396,19946,17,6,2,3,6,2,2,True,False,1,1/4,1/4-1/2,trim,0,1,0,False,False
7,470396,19946,17,6,3,5,30,26,2,True,False,1,1/5,3/10-1/2,trim,0,1,0,False,False
7,470396,19946,17,6,4,7,210,206,2,True,False,1,2/35,3/10-5/14,trim,0,1,0,False,False
7,470396,19946,17,6,5,11,2310,1466,2,True,False,1,3/77,7/22-5/14,trim,0,1,0,False,False
7,470396,19946,17,6,6,13,30030,19946,2,True,False,1,1/91,9/26-5/14,trim,0,1,0,False,False
7,470396,19946,17,6,7,17,510510,470396,2,True,False,0,0,,close,-1,1,1,True,True
7,472059,21609,17,3,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,472059,21609,17,3,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,472059,21609,17,3,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,472059,21609,17,3,4,7,210,189,21,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,472059,21609,17,3,5,11,2310,819,21,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,472059,21609,17,3,6,13,30030,21609,21,True,False,1,1/39,1/6-5/26,trim,0,1,0,False,False
7,472059,21609,17,3,7,17,510510,472059,21,True,False,0,0,,close,-1,1,1,True,True
7,472179,21729,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,472179,21729,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,472179,21729,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,472179,21729,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,472179,21729,17,4,5,11,2310,939,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,472179,21729,17,4,6,13,30030,21729,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,472179,21729,17,4,7,17,510510,472179,3,True,False,0,0,,close,-1,1,1,True,True
7,473361,22911,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,473361,22911,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,473361,22911,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,473361,22911,17,13,4,7,210,21,21,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,473361,22911,17,13,5,11,2310,2121,21,True,False,1,1/44,3/4-17/22,trim,0,1,0,False,False
7,473361,22911,17,13,6,13,30030,22911,21,True,False,1,1/44,3/4-17/22,miss,0,0,0,False,False
7,473361,22911,17,13,7,17,510510,473361,21,True,False,0,0,,close,-1,1,1,True,True
7,473871,23421,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,473871,23421,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,473871,23421,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,473871,23421,17,13,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
7,473871,23421,17,13,5,11,2310,321,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,473871,23421,17,13,6,13,30030,23421,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,473871,23421,17,13,7,17,510510,473871,3,True,False,0,0,,close,-1,1,1,True,True
7,473938,23488,17,12,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,473938,23488,17,12,2,3,6,4,2,True,False,1,1/4,1/2-3/4,trim,0,1,0,False,False
7,473938,23488,17,12,3,5,30,28,2,True,False,1,1/20,7/10-3/4,trim,0,1,0,False,False
7,473938,23488,17,12,4,7,210,178,2,True,False,1,1/20,7/10-3/4,miss,0,0,0,False,False
7,473938,23488,17,12,5,11,2310,388,2,True,False,1,1/20,7/10-3/4,miss,0,0,0,False,False
7,473938,23488,17,12,6,13,30030,23488,2,True,False,1,2/65,7/10-19/26,trim,0,1,0,False,False
7,473938,23488,17,12,7,17,510510,473938,2,True,False,0,0,,close,-1,1,1,True,True
7,474152,23702,17,5,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,474152,23702,17,5,2,3,6,2,2,True,False,1,1/4,1/4-1/2,trim,0,1,0,False,False
7,474152,23702,17,5,3,5,30,2,2,True,False,1,1/20,1/4-3/10,trim,0,1,0,False,False
7,474152,23702,17,5,4,7,210,182,14,True,False,1,1/20,1/4-3/10,miss,0,0,0,False,False
7,474152,23702,17,5,5,11,2310,602,14,True,False,1,1/20,1/4-3/10,miss,0,0,0,False,False
7,474152,23702,17,5,6,13,30030,23702,14,True,False,1,2/65,7/26-3/10,trim,0,1,0,False,False
7,474152,23702,17,5,7,17,510510,474152,14,True,False,0,0,,close,-1,1,1,True,True
7,474729,24279,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,474729,24279,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,474729,24279,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,474729,24279,17,4,4,7,210,129,3,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,474729,24279,17,4,5,11,2310,1179,3,True,False,1,1/44,5/22-1/4,trim,0,1,0,False,False
7,474729,24279,17,4,6,13,30030,24279,3,True,False,1,1/44,5/22-1/4,miss,0,0,0,False,False
7,474729,24279,17,4,7,17,510510,474729,3,True,False,0,0,,close,-1,1,1,True,True
7,475749,25299,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,475749,25299,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,475749,25299,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,475749,25299,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,475749,25299,17,4,5,11,2310,2199,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,475749,25299,17,4,6,13,30030,25299,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,475749,25299,17,4,7,17,510510,475749,3,True,False,0,0,,close,-1,1,1,True,True
7,476031,25581,17,14,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,476031,25581,17,14,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,476031,25581,17,14,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,476031,25581,17,14,4,7,210,171,3,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,476031,25581,17,14,5,11,2310,171,3,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,476031,25581,17,14,6,13,30030,25581,3,True,False,1,1/39,21/26-5/6,trim,0,1,0,False,False
7,476031,25581,17,14,7,17,510510,476031,3,True,False,0,0,,close,-1,1,1,True,True
7,477441,26991,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,477441,26991,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,477441,26991,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,477441,26991,17,13,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
7,477441,26991,17,13,5,11,2310,1581,3,True,False,1,1/77,17/22-11/14,trim,0,1,0,False,False
7,477441,26991,17,13,6,13,30030,26991,3,True,False,1,1/77,17/22-11/14,miss,0,0,0,False,False
7,477441,26991,17,13,7,17,510510,477441,3,True,False,0,0,,close,-1,1,1,True,True
7,478971,28521,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,478971,28521,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,478971,28521,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,478971,28521,17,13,4,7,210,171,3,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,478971,28521,17,13,5,11,2310,801,3,True,False,1,1/44,3/4-17/22,trim,0,1,0,False,False
7,478971,28521,17,13,6,13,30030,28521,3,True,False,1,1/44,3/4-17/22,miss,0,0,0,False,False
7,478971,28521,17,13,7,17,510510,478971,3,True,False,0,0,,close,-1,1,1,True,True
7,479319,28869,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,479319,28869,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,479319,28869,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,479319,28869,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,479319,28869,17,4,5,11,2310,1149,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,479319,28869,17,4,6,13,30030,28869,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,479319,28869,17,4,7,17,510510,479319,3,True,False,0,0,,close,-1,1,1,True,True
7,480339,29889,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,480339,29889,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,480339,29889,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,480339,29889,17,4,4,7,210,69,3,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,480339,29889,17,4,5,11,2310,2169,3,True,False,1,1/44,5/22-1/4,trim,0,1,0,False,False
7,480339,29889,17,4,6,13,30030,29889,3,True,False,1,1/44,5/22-1/4,miss,0,0,0,False,False
7,480339,29889,17,4,7,17,510510,480339,3,True,False,0,0,,close,-1,1,1,True,True
7,480568,88,17,12,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,480568,88,17,12,2,3,6,4,2,True,False,1,1/4,1/2-3/4,trim,0,1,0,False,False
7,480568,88,17,12,3,5,30,28,2,True,False,1,1/20,7/10-3/4,trim,0,1,0,False,False
7,480568,88,17,12,4,7,210,88,2,True,False,1,1/20,7/10-3/4,miss,0,0,0,False,False
7,480568,88,17,12,5,11,2310,88,22,True,False,1,1/20,7/10-3/4,miss,0,0,0,False,False
7,480568,88,17,12,6,13,30030,88,22,True,False,1,2/65,7/10-19/26,trim,0,1,0,False,False
7,480568,88,17,12,7,17,510510,480568,22,True,False,0,0,,close,-1,1,1,True,True
7,480782,302,17,5,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,480782,302,17,5,2,3,6,2,2,True,False,1,1/4,1/4-1/2,trim,0,1,0,False,False
7,480782,302,17,5,3,5,30,2,2,True,False,1,1/20,1/4-3/10,trim,0,1,0,False,False
7,480782,302,17,5,4,7,210,92,2,True,False,1,1/20,1/4-3/10,miss,0,0,0,False,False
7,480782,302,17,5,5,11,2310,302,2,True,False,1,1/20,1/4-3/10,miss,0,0,0,False,False
7,480782,302,17,5,6,13,30030,302,2,True,False,1,2/65,7/26-3/10,trim,0,1,0,False,False
7,480782,302,17,5,7,17,510510,480782,2,True,False,0,0,,close,-1,1,1,True,True
7,481011,531,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,481011,531,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,481011,531,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,481011,531,17,13,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
7,481011,531,17,13,5,11,2310,531,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,481011,531,17,13,6,13,30030,531,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,481011,531,17,13,7,17,510510,481011,3,True,False,0,0,,close,-1,1,1,True,True
7,482661,2181,17,14,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,482661,2181,17,14,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,482661,2181,17,14,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,482661,2181,17,14,4,7,210,81,3,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,482661,2181,17,14,5,11,2310,2181,3,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,482661,2181,17,14,6,13,30030,2181,3,True,False,1,1/39,21/26-5/6,trim,0,1,0,False,False
7,482661,2181,17,14,7,17,510510,482661,3,True,False,0,0,,close,-1,1,1,True,True
7,482889,2409,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,482889,2409,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,482889,2409,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,482889,2409,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,482889,2409,17,4,5,11,2310,99,33,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,482889,2409,17,4,6,13,30030,2409,33,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,482889,2409,17,4,7,17,510510,482889,33,True,False,0,0,,close,-1,1,1,True,True
7,483424,2944,17,12,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,483424,2944,17,12,2,3,6,4,2,True,False,1,1/4,1/2-3/4,trim,0,1,0,False,False
7,483424,2944,17,12,3,5,30,4,2,True,False,1,1/5,1/2-7/10,trim,0,1,0,False,False
7,483424,2944,17,12,4,7,210,4,2,True,False,1,2/35,9/14-7/10,trim,0,1,0,False,False
7,483424,2944,17,12,5,11,2310,634,2,True,False,1,1/55,15/22-7/10,trim,0,1,0,False,False
7,483424,2944,17,12,6,13,30030,2944,2,True,False,1,1/55,15/22-7/10,miss,0,0,0,False,False
7,483424,2944,17,12,7,17,510510,483424,2,True,False,0,0,,close,-1,1,1,True,True
7,484581,4101,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,484581,4101,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,484581,4101,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,484581,4101,17,13,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
7,484581,4101,17,13,5,11,2310,1791,3,True,False,1,1/44,3/4-17/22,trim,0,1,0,False,False
7,484581,4101,17,13,6,13,30030,4101,3,True,False,1,1/44,3/4-17/22,miss,0,0,0,False,False
7,484581,4101,17,13,7,17,510510,484581,3,True,False,0,0,,close,-1,1,1,True,True
7,485319,4839,17,3,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,485319,4839,17,3,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,485319,4839,17,3,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,485319,4839,17,3,4,7,210,9,3,True,False,1,1/21,1/6-3/14,trim,0,1,0,False,False
7,485319,4839,17,3,5,11,2310,219,3,True,False,1,1/21,1/6-3/14,miss,0,0,0,False,False
7,485319,4839,17,3,6,13,30030,4839,3,True,False,1,1/39,1/6-5/26,trim,0,1,0,False,False
7,485319,4839,17,3,7,17,510510,485319,3,True,False,0,0,,close,-1,1,1,True,True
7,486459,5979,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,486459,5979,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,486459,5979,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,486459,5979,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,486459,5979,17,4,5,11,2310,1359,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,486459,5979,17,4,6,13,30030,5979,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,486459,5979,17,4,7,17,510510,486459,3,True,False,0,0,,close,-1,1,1,True,True
7,488151,7671,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,488151,7671,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,488151,7671,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,488151,7671,17,13,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
7,488151,7671,17,13,5,11,2310,741,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,488151,7671,17,13,6,13,30030,7671,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,488151,7671,17,13,7,17,510510,488151,3,True,False,0,0,,close,-1,1,1,True,True
7,489291,8811,17,14,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,489291,8811,17,14,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,489291,8811,17,14,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,489291,8811,17,14,4,7,210,201,3,True,False,1,1/21,11/14-5/6,trim,0,1,0,False,False
7,489291,8811,17,14,5,11,2310,1881,33,True,False,1,1/21,11/14-5/6,miss,0,0,0,False,False
7,489291,8811,17,14,6,13,30030,8811,33,True,False,1,1/39,21/26-5/6,trim,0,1,0,False,False
7,489291,8811,17,14,7,17,510510,489291,33,True,False,0,0,,close,-1,1,1,True,True
7,490029,9549,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,490029,9549,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,490029,9549,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,490029,9549,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,490029,9549,17,4,5,11,2310,309,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,490029,9549,17,4,6,13,30030,9549,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,490029,9549,17,4,7,17,510510,490029,3,True,False,0,0,,close,-1,1,1,True,True
7,490191,9711,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,490191,9711,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,490191,9711,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,490191,9711,17,13,4,7,210,51,3,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,490191,9711,17,13,5,11,2310,471,3,True,False,1,1/44,3/4-17/22,trim,0,1,0,False,False
7,490191,9711,17,13,6,13,30030,9711,39,True,False,1,1/44,3/4-17/22,miss,0,0,0,False,False
7,490191,9711,17,13,7,17,510510,490191,39,True,False,0,0,,close,-1,1,1,True,True
7,491721,11241,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,491721,11241,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,491721,11241,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,491721,11241,17,13,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
7,491721,11241,17,13,5,11,2310,2001,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,491721,11241,17,13,6,13,30030,11241,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,491721,11241,17,13,7,17,510510,491721,3,True,False,0,0,,close,-1,1,1,True,True
7,491949,11469,17,3,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,491949,11469,17,3,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,491949,11469,17,3,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,491949,11469,17,3,4,7,210,129,3,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,491949,11469,17,3,5,11,2310,2229,3,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,491949,11469,17,3,6,13,30030,11469,3,True,False,1,1/39,1/6-5/26,trim,0,1,0,False,False
7,491949,11469,17,3,7,17,510510,491949,3,True,False,0,0,,close,-1,1,1,True,True
7,493599,13119,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,493599,13119,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,493599,13119,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,493599,13119,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,493599,13119,17,4,5,11,2310,1569,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,493599,13119,17,4,6,13,30030,13119,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,493599,13119,17,4,7,17,510510,493599,3,True,False,0,0,,close,-1,1,1,True,True
7,493828,13348,17,12,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,493828,13348,17,12,2,3,6,4,2,True,False,1,1/4,1/2-3/4,trim,0,1,0,False,False
7,493828,13348,17,12,3,5,30,28,2,True,False,1,1/20,7/10-3/4,trim,0,1,0,False,False
7,493828,13348,17,12,4,7,210,118,2,True,False,1,1/20,7/10-3/4,miss,0,0,0,False,False
7,493828,13348,17,12,5,11,2310,1798,2,True,False,1,1/20,7/10-3/4,miss,0,0,0,False,False
7,493828,13348,17,12,6,13,30030,13348,2,True,False,1,2/65,7/10-19/26,trim,0,1,0,False,False
7,493828,13348,17,12,7,17,510510,493828,2,True,False,0,0,,close,-1,1,1,True,True
7,494042,13562,17,5,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,494042,13562,17,5,2,3,6,2,2,True,False,1,1/4,1/4-1/2,trim,0,1,0,False,False
7,494042,13562,17,5,3,5,30,2,2,True,False,1,1/20,1/4-3/10,trim,0,1,0,False,False
7,494042,13562,17,5,4,7,210,122,2,True,False,1,1/20,1/4-3/10,miss,0,0,0,False,False
7,494042,13562,17,5,5,11,2310,2012,2,True,False,1,1/20,1/4-3/10,miss,0,0,0,False,False
7,494042,13562,17,5,6,13,30030,13562,2,True,False,1,2/65,7/26-3/10,trim,0,1,0,False,False
7,494042,13562,17,5,7,17,510510,494042,2,True,False,0,0,,close,-1,1,1,True,True
7,495291,14811,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,495291,14811,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,495291,14811,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,495291,14811,17,13,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
7,495291,14811,17,13,5,11,2310,951,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,495291,14811,17,13,6,13,30030,14811,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,495291,14811,17,13,7,17,510510,495291,3,True,False,0,0,,close,-1,1,1,True,True
7,497169,16689,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,497169,16689,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,497169,16689,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,497169,16689,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,497169,16689,17,4,5,11,2310,519,3,True,False,1,1/44,5/22-1/4,trim,0,1,0,False,False
7,497169,16689,17,4,6,13,30030,16689,3,True,False,1,1/44,5/22-1/4,miss,0,0,0,False,False
7,497169,16689,17,4,7,17,510510,497169,3,True,False,0,0,,close,-1,1,1,True,True
7,498076,17596,17,10,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,498076,17596,17,10,2,3,6,4,2,True,False,1,1/4,1/2-3/4,trim,0,1,0,False,False
7,498076,17596,17,10,3,5,30,16,2,True,False,1,1/4,1/2-3/4,miss,0,0,0,False,False
7,498076,17596,17,10,4,7,210,166,2,True,False,1,1/7,1/2-9/14,trim,0,1,0,False,False
7,498076,17596,17,10,5,11,2310,1426,2,True,False,1,1/11,1/2-13/22,trim,0,1,0,False,False
7,498076,17596,17,10,6,13,30030,17596,2,True,False,1,2/143,15/26-13/22,trim,0,1,0,False,False
7,498076,17596,17,10,7,17,510510,498076,2,True,False,0,0,,close,-1,1,1,True,True
7,498326,17846,17,5,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,498326,17846,17,5,2,3,6,2,2,True,False,1,1/4,1/4-1/2,trim,0,1,0,False,False
7,498326,17846,17,5,3,5,30,26,2,True,False,1,1/5,3/10-1/2,trim,0,1,0,False,False
7,498326,17846,17,5,4,7,210,206,2,True,False,1,2/35,3/10-5/14,trim,0,1,0,False,False
7,498326,17846,17,5,5,11,2310,1676,2,True,False,1,1/55,3/10-7/22,trim,0,1,0,False,False
7,498326,17846,17,5,6,13,30030,17846,2,True,False,1,1/55,3/10-7/22,miss,0,0,0,False,False
7,498326,17846,17,5,7,17,510510,498326,2,True,False,0,0,,close,-1,1,1,True,True
7,498579,18099,17,3,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,498579,18099,17,3,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,498579,18099,17,3,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,498579,18099,17,3,4,7,210,39,3,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,498579,18099,17,3,5,11,2310,1929,3,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,498579,18099,17,3,6,13,30030,18099,3,True,False,1,1/39,1/6-5/26,trim,0,1,0,False,False
