parent_rank,source_lineage_id,source_lineage_role,parent_residue,parent_component_count,parent_residual_measure,parent_max_component_width,lift_remainder,child_residue,transition_label,component_delta,phase_margin,phase_rank,is_close
28,B7_birth_parent_siblings:capacity_nonclose_control:9532:9532,capacity_nonclose,9532,1,4/77,4/77,18,7156672,miss,0,-69/209,13,False
29,B7_birth_parent_siblings:capacity_nonclose_control:9994:9994,capacity_nonclose,9994,1,4/77,4/77,0,9994,miss,0,-80/209,15,False
29,B7_birth_parent_siblings:capacity_nonclose_control:9994:9994,capacity_nonclose,9994,1,4/77,4/77,1,9199174,miss,0,-91/209,17,False
29,B7_birth_parent_siblings:capacity_nonclose_control:9994:9994,capacity_nonclose,9994,1,4/77,4/77,2,8688664,miss,0,-102/209,19,False
29,B7_birth_parent_siblings:capacity_nonclose_control:9994:9994,capacity_nonclose,9994,1,4/77,4/77,3,8178154,miss,0,-61/133,18,False
29,B7_birth_parent_siblings:capacity_nonclose_control:9994:9994,capacity_nonclose,9994,1,4/77,4/77,4,7667644,miss,0,-54/133,16,False
29,B7_birth_parent_siblings:capacity_nonclose_control:9994:9994,capacity_nonclose,9994,1,4/77,4/77,5,7157134,miss,0,-47/133,14,False
29,B7_birth_parent_siblings:capacity_nonclose_control:9994:9994,capacity_nonclose,9994,1,4/77,4/77,6,6646624,miss,0,-40/133,12,False
29,B7_birth_parent_siblings:capacity_nonclose_control:9994:9994,capacity_nonclose,9994,1,4/77,4/77,7,6136114,miss,0,-33/133,10,False
29,B7_birth_parent_siblings:capacity_nonclose_control:9994:9994,capacity_nonclose,9994,1,4/77,4/77,8,5625604,miss,0,-26/133,8,False
29,B7_birth_parent_siblings:capacity_nonclose_control:9994:9994,capacity_nonclose,9994,1,4/77,4/77,9,5115094,miss,0,-1/7,6,False
29,B7_birth_parent_siblings:capacity_nonclose_control:9994:9994,capacity_nonclose,9994,1,4/77,4/77,10,4604584,miss,0,-12/133,4,False
29,B7_birth_parent_siblings:capacity_nonclose_control:9994:9994,capacity_nonclose,9994,1,4/77,4/77,11,4094074,trim,0,-5/133,2,False
29,B7_birth_parent_siblings:capacity_nonclose_control:9994:9994,capacity_nonclose,9994,1,4/77,4/77,12,3583564,trim,0,-3/209,1,False
29,B7_birth_parent_siblings:capacity_nonclose_control:9994:9994,capacity_nonclose,9994,1,4/77,4/77,13,3073054,miss,0,-14/209,3,False
29,B7_birth_parent_siblings:capacity_nonclose_control:9994:9994,capacity_nonclose,9994,1,4/77,4/77,14,2562544,miss,0,-25/209,5,False
29,B7_birth_parent_siblings:capacity_nonclose_control:9994:9994,capacity_nonclose,9994,1,4/77,4/77,15,2052034,miss,0,-36/209,7,False
29,B7_birth_parent_siblings:capacity_nonclose_control:9994:9994,capacity_nonclose,9994,1,4/77,4/77,16,1541524,miss,0,-47/209,9,False
29,B7_birth_parent_siblings:capacity_nonclose_control:9994:9994,capacity_nonclose,9994,1,4/77,4/77,17,1031014,miss,0,-58/209,11,False
29,B7_birth_parent_siblings:capacity_nonclose_control:9994:9994,capacity_nonclose,9994,1,4/77,4/77,18,520504,miss,0,-69/209,13,False
30,B7_birth_parent_siblings:capacity_nonclose_control:10334:10334,capacity_nonclose,10334,1,4/77,4/77,0,8689004,miss,0,-80/209,15,False
30,B7_birth_parent_siblings:capacity_nonclose_control:10334:10334,capacity_nonclose,10334,1,4/77,4/77,1,8178494,miss,0,-69/209,13,False
30,B7_birth_parent_siblings:capacity_nonclose_control:10334:10334,capacity_nonclose,10334,1,4/77,4/77,2,7667984,miss,0,-58/209,11,False
30,B7_birth_parent_siblings:capacity_nonclose_control:10334:10334,capacity_nonclose,10334,1,4/77,4/77,3,7157474,miss,0,-47/209,9,False
30,B7_birth_parent_siblings:capacity_nonclose_control:10334:10334,capacity_nonclose,10334,1,4/77,4/77,4,6646964,miss,0,-36/209,7,False
30,B7_birth_parent_siblings:capacity_nonclose_control:10334:10334,capacity_nonclose,10334,1,4/77,4/77,5,6136454,miss,0,-25/209,5,False
30,B7_birth_parent_siblings:capacity_nonclose_control:10334:10334,capacity_nonclose,10334,1,4/77,4/77,6,5625944,miss,0,-14/209,3,False
30,B7_birth_parent_siblings:capacity_nonclose_control:10334:10334,capacity_nonclose,10334,1,4/77,4/77,7,5115434,trim,0,-3/209,1,False
30,B7_birth_parent_siblings:capacity_nonclose_control:10334:10334,capacity_nonclose,10334,1,4/77,4/77,8,4604924,trim,0,-5/133,2,False
30,B7_birth_parent_siblings:capacity_nonclose_control:10334:10334,capacity_nonclose,10334,1,4/77,4/77,9,4094414,miss,0,-12/133,4,False
30,B7_birth_parent_siblings:capacity_nonclose_control:10334:10334,capacity_nonclose,10334,1,4/77,4/77,10,3583904,miss,0,-1/7,6,False
30,B7_birth_parent_siblings:capacity_nonclose_control:10334:10334,capacity_nonclose,10334,1,4/77,4/77,11,3073394,miss,0,-26/133,8,False
30,B7_birth_parent_siblings:capacity_nonclose_control:10334:10334,capacity_nonclose,10334,1,4/77,4/77,12,2562884,miss,0,-33/133,10,False
30,B7_birth_parent_siblings:capacity_nonclose_control:10334:10334,capacity_nonclose,10334,1,4/77,4/77,13,2052374,miss,0,-40/133,12,False
30,B7_birth_parent_siblings:capacity_nonclose_control:10334:10334,capacity_nonclose,10334,1,4/77,4/77,14,1541864,miss,0,-47/133,14,False
30,B7_birth_parent_siblings:capacity_nonclose_control:10334:10334,capacity_nonclose,10334,1,4/77,4/77,15,1031354,miss,0,-54/133,16,False
30,B7_birth_parent_siblings:capacity_nonclose_control:10334:10334,capacity_nonclose,10334,1,4/77,4/77,16,520844,miss,0,-61/133,18,False
30,B7_birth_parent_siblings:capacity_nonclose_control:10334:10334,capacity_nonclose,10334,1,4/77,4/77,17,10334,miss,0,-102/209,19,False
30,B7_birth_parent_siblings:capacity_nonclose_control:10334:10334,capacity_nonclose,10334,1,4/77,4/77,18,9199514,miss,0,-91/209,17,False
31,B7_birth_parent_siblings:capacity_nonclose_control:10456:10456,capacity_nonclose,10456,1,4/77,4/77,0,3073516,miss,0,-80/209,15,False
31,B7_birth_parent_siblings:capacity_nonclose_control:10456:10456,capacity_nonclose,10456,1,4/77,4/77,1,2563006,miss,0,-91/209,17,False
31,B7_birth_parent_siblings:capacity_nonclose_control:10456:10456,capacity_nonclose,10456,1,4/77,4/77,2,2052496,miss,0,-102/209,19,False
31,B7_birth_parent_siblings:capacity_nonclose_control:10456:10456,capacity_nonclose,10456,1,4/77,4/77,3,1541986,miss,0,-61/133,18,False
31,B7_birth_parent_siblings:capacity_nonclose_control:10456:10456,capacity_nonclose,10456,1,4/77,4/77,4,1031476,miss,0,-54/133,16,False
31,B7_birth_parent_siblings:capacity_nonclose_control:10456:10456,capacity_nonclose,10456,1,4/77,4/77,5,520966,miss,0,-47/133,14,False
31,B7_birth_parent_siblings:capacity_nonclose_control:10456:10456,capacity_nonclose,10456,1,4/77,4/77,6,10456,miss,0,-40/133,12,False
31,B7_birth_parent_siblings:capacity_nonclose_control:10456:10456,capacity_nonclose,10456,1,4/77,4/77,7,9199636,miss,0,-33/133,10,False
31,B7_birth_parent_siblings:capacity_nonclose_control:10456:10456,capacity_nonclose,10456,1,4/77,4/77,8,8689126,miss,0,-26/133,8,False
31,B7_birth_parent_siblings:capacity_nonclose_control:10456:10456,capacity_nonclose,10456,1,4/77,4/77,9,8178616,miss,0,-1/7,6,False
31,B7_birth_parent_siblings:capacity_nonclose_control:10456:10456,capacity_nonclose,10456,1,4/77,4/77,10,7668106,miss,0,-12/133,4,False
31,B7_birth_parent_siblings:capacity_nonclose_control:10456:10456,capacity_nonclose,10456,1,4/77,4/77,11,7157596,trim,0,-5/133,2,False
31,B7_birth_parent_siblings:capacity_nonclose_control:10456:10456,capacity_nonclose,10456,1,4/77,4/77,12,6647086,trim,0,-3/209,1,False
31,B7_birth_parent_siblings:capacity_nonclose_control:10456:10456,capacity_nonclose,10456,1,4/77,4/77,13,6136576,miss,0,-14/209,3,False
31,B7_birth_parent_siblings:capacity_nonclose_control:10456:10456,capacity_nonclose,10456,1,4/77,4/77,14,5626066,miss,0,-25/209,5,False
31,B7_birth_parent_siblings:capacity_nonclose_control:10456:10456,capacity_nonclose,10456,1,4/77,4/77,15,5115556,miss,0,-36/209,7,False
31,B7_birth_parent_siblings:capacity_nonclose_control:10456:10456,capacity_nonclose,10456,1,4/77,4/77,16,4605046,miss,0,-47/209,9,False
31,B7_birth_parent_siblings:capacity_nonclose_control:10456:10456,capacity_nonclose,10456,1,4/77,4/77,17,4094536,miss,0,-58/209,11,False
31,B7_birth_parent_siblings:capacity_nonclose_control:10456:10456,capacity_nonclose,10456,1,4/77,4/77,18,3584026,miss,0,-69/209,13,False
32,B7_birth_parent_siblings:capacity_nonclose_control:10796:10796,capacity_nonclose,10796,1,4/77,4/77,0,2052836,miss,0,-80/209,15,False
32,B7_birth_parent_siblings:capacity_nonclose_control:10796:10796,capacity_nonclose,10796,1,4/77,4/77,1,1542326,miss,0,-69/209,13,False
32,B7_birth_parent_siblings:capacity_nonclose_control:10796:10796,capacity_nonclose,10796,1,4/77,4/77,2,1031816,miss,0,-58/209,11,False
32,B7_birth_parent_siblings:capacity_nonclose_control:10796:10796,capacity_nonclose,10796,1,4/77,4/77,3,521306,miss,0,-47/209,9,False
32,B7_birth_parent_siblings:capacity_nonclose_control:10796:10796,capacity_nonclose,10796,1,4/77,4/77,4,10796,miss,0,-36/209,7,False
32,B7_birth_parent_siblings:capacity_nonclose_control:10796:10796,capacity_nonclose,10796,1,4/77,4/77,5,9199976,miss,0,-25/209,5,False
32,B7_birth_parent_siblings:capacity_nonclose_control:10796:10796,capacity_nonclose,10796,1,4/77,4/77,6,8689466,miss,0,-14/209,3,False
32,B7_birth_parent_siblings:capacity_nonclose_control:10796:10796,capacity_nonclose,10796,1,4/77,4/77,7,8178956,trim,0,-3/209,1,False
32,B7_birth_parent_siblings:capacity_nonclose_control:10796:10796,capacity_nonclose,10796,1,4/77,4/77,8,7668446,trim,0,-5/133,2,False
32,B7_birth_parent_siblings:capacity_nonclose_control:10796:10796,capacity_nonclose,10796,1,4/77,4/77,9,7157936,miss,0,-12/133,4,False
32,B7_birth_parent_siblings:capacity_nonclose_control:10796:10796,capacity_nonclose,10796,1,4/77,4/77,10,6647426,miss,0,-1/7,6,False
32,B7_birth_parent_siblings:capacity_nonclose_control:10796:10796,capacity_nonclose,10796,1,4/77,4/77,11,6136916,miss,0,-26/133,8,False
32,B7_birth_parent_siblings:capacity_nonclose_control:10796:10796,capacity_nonclose,10796,1,4/77,4/77,12,5626406,miss,0,-33/133,10,False
32,B7_birth_parent_siblings:capacity_nonclose_control:10796:10796,capacity_nonclose,10796,1,4/77,4/77,13,5115896,miss,0,-40/133,12,False
32,B7_birth_parent_siblings:capacity_nonclose_control:10796:10796,capacity_nonclose,10796,1,4/77,4/77,14,4605386,miss,0,-47/133,14,False
32,B7_birth_parent_siblings:capacity_nonclose_control:10796:10796,capacity_nonclose,10796,1,4/77,4/77,15,4094876,miss,0,-54/133,16,False
32,B7_birth_parent_siblings:capacity_nonclose_control:10796:10796,capacity_nonclose,10796,1,4/77,4/77,16,3584366,miss,0,-61/133,18,False
32,B7_birth_parent_siblings:capacity_nonclose_control:10796:10796,capacity_nonclose,10796,1,4/77,4/77,17,3073856,miss,0,-102/209,19,False
32,B7_birth_parent_siblings:capacity_nonclose_control:10796:10796,capacity_nonclose,10796,1,4/77,4/77,18,2563346,miss,0,-91/209,17,False
33,B7_birth_parent_siblings:capacity_nonclose_control:11258:11258,capacity_nonclose,11258,1,4/77,4/77,0,5116358,miss,0,-80/209,15,False
33,B7_birth_parent_siblings:capacity_nonclose_control:11258:11258,capacity_nonclose,11258,1,4/77,4/77,1,4605848,miss,0,-69/209,13,False
33,B7_birth_parent_siblings:capacity_nonclose_control:11258:11258,capacity_nonclose,11258,1,4/77,4/77,2,4095338,miss,0,-58/209,11,False
33,B7_birth_parent_siblings:capacity_nonclose_control:11258:11258,capacity_nonclose,11258,1,4/77,4/77,3,3584828,miss,0,-47/209,9,False
33,B7_birth_parent_siblings:capacity_nonclose_control:11258:11258,capacity_nonclose,11258,1,4/77,4/77,4,3074318,miss,0,-36/209,7,False
33,B7_birth_parent_siblings:capacity_nonclose_control:11258:11258,capacity_nonclose,11258,1,4/77,4/77,5,2563808,miss,0,-25/209,5,False
33,B7_birth_parent_siblings:capacity_nonclose_control:11258:11258,capacity_nonclose,11258,1,4/77,4/77,6,2053298,miss,0,-14/209,3,False
33,B7_birth_parent_siblings:capacity_nonclose_control:11258:11258,capacity_nonclose,11258,1,4/77,4/77,7,1542788,trim,0,-3/209,1,False
33,B7_birth_parent_siblings:capacity_nonclose_control:11258:11258,capacity_nonclose,11258,1,4/77,4/77,8,1032278,trim,0,-5/133,2,False
33,B7_birth_parent_siblings:capacity_nonclose_control:11258:11258,capacity_nonclose,11258,1,4/77,4/77,9,521768,miss,0,-12/133,4,False
33,B7_birth_parent_siblings:capacity_nonclose_control:11258:11258,capacity_nonclose,11258,1,4/77,4/77,10,11258,miss,0,-1/7,6,False
33,B7_birth_parent_siblings:capacity_nonclose_control:11258:11258,capacity_nonclose,11258,1,4/77,4/77,11,9200438,miss,0,-26/133,8,False
33,B7_birth_parent_siblings:capacity_nonclose_control:11258:11258,capacity_nonclose,11258,1,4/77,4/77,12,8689928,miss,0,-33/133,10,False
33,B7_birth_parent_siblings:capacity_nonclose_control:11258:11258,capacity_nonclose,11258,1,4/77,4/77,13,8179418,miss,0,-40/133,12,False
33,B7_birth_parent_siblings:capacity_nonclose_control:11258:11258,capacity_nonclose,11258,1,4/77,4/77,14,7668908,miss,0,-47/133,14,False
33,B7_birth_parent_siblings:capacity_nonclose_control:11258:11258,capacity_nonclose,11258,1,4/77,4/77,15,7158398,miss,0,-54/133,16,False
33,B7_birth_parent_siblings:capacity_nonclose_control:11258:11258,capacity_nonclose,11258,1,4/77,4/77,16,6647888,miss,0,-61/133,18,False
33,B7_birth_parent_siblings:capacity_nonclose_control:11258:11258,capacity_nonclose,11258,1,4/77,4/77,17,6137378,miss,0,-102/209,19,False
33,B7_birth_parent_siblings:capacity_nonclose_control:11258:11258,capacity_nonclose,11258,1,4/77,4/77,18,5626868,miss,0,-91/209,17,False
34,B7_birth_parent_siblings:capacity_nonclose_control:11380:11380,capacity_nonclose,11380,1,4/77,4/77,0,9200560,miss,0,-80/209,15,False
34,B7_birth_parent_siblings:capacity_nonclose_control:11380:11380,capacity_nonclose,11380,1,4/77,4/77,1,8690050,miss,0,-91/209,17,False
34,B7_birth_parent_siblings:capacity_nonclose_control:11380:11380,capacity_nonclose,11380,1,4/77,4/77,2,8179540,miss,0,-102/209,19,False
34,B7_birth_parent_siblings:capacity_nonclose_control:11380:11380,capacity_nonclose,11380,1,4/77,4/77,3,7669030,miss,0,-61/133,18,False
34,B7_birth_parent_siblings:capacity_nonclose_control:11380:11380,capacity_nonclose,11380,1,4/77,4/77,4,7158520,miss,0,-54/133,16,False
34,B7_birth_parent_siblings:capacity_nonclose_control:11380:11380,capacity_nonclose,11380,1,4/77,4/77,5,6648010,miss,0,-47/133,14,False
34,B7_birth_parent_siblings:capacity_nonclose_control:11380:11380,capacity_nonclose,11380,1,4/77,4/77,6,6137500,miss,0,-40/133,12,False
34,B7_birth_parent_siblings:capacity_nonclose_control:11380:11380,capacity_nonclose,11380,1,4/77,4/77,7,5626990,miss,0,-33/133,10,False
34,B7_birth_parent_siblings:capacity_nonclose_control:11380:11380,capacity_nonclose,11380,1,4/77,4/77,8,5116480,miss,0,-26/133,8,False
34,B7_birth_parent_siblings:capacity_nonclose_control:11380:11380,capacity_nonclose,11380,1,4/77,4/77,9,4605970,miss,0,-1/7,6,False
34,B7_birth_parent_siblings:capacity_nonclose_control:11380:11380,capacity_nonclose,11380,1,4/77,4/77,10,4095460,miss,0,-12/133,4,False
34,B7_birth_parent_siblings:capacity_nonclose_control:11380:11380,capacity_nonclose,11380,1,4/77,4/77,11,3584950,trim,0,-5/133,2,False
34,B7_birth_parent_siblings:capacity_nonclose_control:11380:11380,capacity_nonclose,11380,1,4/77,4/77,12,3074440,trim,0,-3/209,1,False
34,B7_birth_parent_siblings:capacity_nonclose_control:11380:11380,capacity_nonclose,11380,1,4/77,4/77,13,2563930,miss,0,-14/209,3,False
34,B7_birth_parent_siblings:capacity_nonclose_control:11380:11380,capacity_nonclose,11380,1,4/77,4/77,14,2053420,miss,0,-25/209,5,False
34,B7_birth_parent_siblings:capacity_nonclose_control:11380:11380,capacity_nonclose,11380,1,4/77,4/77,15,1542910,miss,0,-36/209,7,False
34,B7_birth_parent_siblings:capacity_nonclose_control:11380:11380,capacity_nonclose,11380,1,4/77,4/77,16,1032400,miss,0,-47/209,9,False
34,B7_birth_parent_siblings:capacity_nonclose_control:11380:11380,capacity_nonclose,11380,1,4/77,4/77,17,521890,miss,0,-58/209,11,False
34,B7_birth_parent_siblings:capacity_nonclose_control:11380:11380,capacity_nonclose,11380,1,4/77,4/77,18,11380,miss,0,-69/209,13,False
35,B7_birth_parent_siblings:capacity_nonclose_control:12304:12304,capacity_nonclose,12304,1,4/77,4/77,0,5627914,miss,0,-80/209,15,False
35,B7_birth_parent_siblings:capacity_nonclose_control:12304:12304,capacity_nonclose,12304,1,4/77,4/77,1,5117404,miss,0,-91/209,17,False
35,B7_birth_parent_siblings:capacity_nonclose_control:12304:12304,capacity_nonclose,12304,1,4/77,4/77,2,4606894,miss,0,-102/209,19,False
35,B7_birth_parent_siblings:capacity_nonclose_control:12304:12304,capacity_nonclose,12304,1,4/77,4/77,3,4096384,miss,0,-61/133,18,False
35,B7_birth_parent_siblings:capacity_nonclose_control:12304:12304,capacity_nonclose,12304,1,4/77,4/77,4,3585874,miss,0,-54/133,16,False
35,B7_birth_parent_siblings:capacity_nonclose_control:12304:12304,capacity_nonclose,12304,1,4/77,4/77,5,3075364,miss,0,-47/133,14,False
35,B7_birth_parent_siblings:capacity_nonclose_control:12304:12304,capacity_nonclose,12304,1,4/77,4/77,6,2564854,miss,0,-40/133,12,False
35,B7_birth_parent_siblings:capacity_nonclose_control:12304:12304,capacity_nonclose,12304,1,4/77,4/77,7,2054344,miss,0,-33/133,10,False
35,B7_birth_parent_siblings:capacity_nonclose_control:12304:12304,capacity_nonclose,12304,1,4/77,4/77,8,1543834,miss,0,-26/133,8,False
35,B7_birth_parent_siblings:capacity_nonclose_control:12304:12304,capacity_nonclose,12304,1,4/77,4/77,9,1033324,miss,0,-1/7,6,False
35,B7_birth_parent_siblings:capacity_nonclose_control:12304:12304,capacity_nonclose,12304,1,4/77,4/77,10,522814,miss,0,-12/133,4,False
35,B7_birth_parent_siblings:capacity_nonclose_control:12304:12304,capacity_nonclose,12304,1,4/77,4/77,11,12304,trim,0,-5/133,2,False
35,B7_birth_parent_siblings:capacity_nonclose_control:12304:12304,capacity_nonclose,12304,1,4/77,4/77,12,9201484,trim,0,-3/209,1,False
35,B7_birth_parent_siblings:capacity_nonclose_control:12304:12304,capacity_nonclose,12304,1,4/77,4/77,13,8690974,miss,0,-14/209,3,False
35,B7_birth_parent_siblings:capacity_nonclose_control:12304:12304,capacity_nonclose,12304,1,4/77,4/77,14,8180464,miss,0,-25/209,5,False
35,B7_birth_parent_siblings:capacity_nonclose_control:12304:12304,capacity_nonclose,12304,1,4/77,4/77,15,7669954,miss,0,-36/209,7,False
35,B7_birth_parent_siblings:capacity_nonclose_control:12304:12304,capacity_nonclose,12304,1,4/77,4/77,16,7159444,miss,0,-47/209,9,False
35,B7_birth_parent_siblings:capacity_nonclose_control:12304:12304,capacity_nonclose,12304,1,4/77,4/77,17,6648934,miss,0,-58/209,11,False
35,B7_birth_parent_siblings:capacity_nonclose_control:12304:12304,capacity_nonclose,12304,1,4/77,4/77,18,6138424,miss,0,-69/209,13,False
36,B7_birth_parent_siblings:capacity_nonclose_control:12644:12644,capacity_nonclose,12644,1,4/77,4/77,0,4607234,miss,0,-80/209,15,False
36,B7_birth_parent_siblings:capacity_nonclose_control:12644:12644,capacity_nonclose,12644,1,4/77,4/77,1,4096724,miss,0,-69/209,13,False
36,B7_birth_parent_siblings:capacity_nonclose_control:12644:12644,capacity_nonclose,12644,1,4/77,4/77,2,3586214,miss,0,-58/209,11,False
36,B7_birth_parent_siblings:capacity_nonclose_control:12644:12644,capacity_nonclose,12644,1,4/77,4/77,3,3075704,miss,0,-47/209,9,False
36,B7_birth_parent_siblings:capacity_nonclose_control:12644:12644,capacity_nonclose,12644,1,4/77,4/77,4,2565194,miss,0,-36/209,7,False
36,B7_birth_parent_siblings:capacity_nonclose_control:12644:12644,capacity_nonclose,12644,1,4/77,4/77,5,2054684,miss,0,-25/209,5,False
36,B7_birth_parent_siblings:capacity_nonclose_control:12644:12644,capacity_nonclose,12644,1,4/77,4/77,6,1544174,miss,0,-14/209,3,False
36,B7_birth_parent_siblings:capacity_nonclose_control:12644:12644,capacity_nonclose,12644,1,4/77,4/77,7,1033664,trim,0,-3/209,1,False
36,B7_birth_parent_siblings:capacity_nonclose_control:12644:12644,capacity_nonclose,12644,1,4/77,4/77,8,523154,trim,0,-5/133,2,False
36,B7_birth_parent_siblings:capacity_nonclose_control:12644:12644,capacity_nonclose,12644,1,4/77,4/77,9,12644,miss,0,-12/133,4,False
36,B7_birth_parent_siblings:capacity_nonclose_control:12644:12644,capacity_nonclose,12644,1,4/77,4/77,10,9201824,miss,0,-1/7,6,False
36,B7_birth_parent_siblings:capacity_nonclose_control:12644:12644,capacity_nonclose,12644,1,4/77,4/77,11,8691314,miss,0,-26/133,8,False
36,B7_birth_parent_siblings:capacity_nonclose_control:12644:12644,capacity_nonclose,12644,1,4/77,4/77,12,8180804,miss,0,-33/133,10,False
36,B7_birth_parent_siblings:capacity_nonclose_control:12644:12644,capacity_nonclose,12644,1,4/77,4/77,13,7670294,miss,0,-40/133,12,False
36,B7_birth_parent_siblings:capacity_nonclose_control:12644:12644,capacity_nonclose,12644,1,4/77,4/77,14,7159784,miss,0,-47/133,14,False
