selected_rank,seed_mod210,priority_label,direction_label,seed_n,cohort_role,n,control_delta,row_mod210,residue,nearest_covered_residue,nearest_covered_source_k,nearest_covered_source_prime,circular_residue_distance,complete_circular_residue_distance,distance_minus_complete,normalized_residue_distance
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,3561,local_mod210_control,3351,-210,201,3351,3358,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,3561,local_any_control,3560,-1,200,3560,3568,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,8811,complete_uncertified,8811,0,201,8811,8818,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,8811,local_mod210_control,8601,-210,201,8601,8608,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,8811,local_any_control,8810,-1,200,8810,8818,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,10281,complete_uncertified,10281,0,201,10281,10288,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,10281,local_mod210_control,10071,-210,201,10071,10078,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,10281,local_any_control,10280,-1,200,10280,10288,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,13851,complete_uncertified,13851,0,201,13851,13858,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,13851,local_mod210_control,13641,-210,201,13641,13648,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,13851,local_any_control,13850,-1,200,13850,13858,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,15741,complete_uncertified,15741,0,201,15741,15748,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,15741,local_mod210_control,15531,-210,201,15531,15538,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,15741,local_any_control,15740,-1,200,15740,15748,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,18051,complete_uncertified,18051,0,201,18051,18058,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,18051,local_mod210_control,17841,-210,201,17841,17848,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,18051,local_any_control,18050,-1,200,18050,18058,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,20991,complete_uncertified,20991,0,201,20991,20998,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,20991,local_mod210_control,20781,-210,201,20781,20788,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,20991,local_any_control,20990,-1,200,20990,20998,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,21621,complete_uncertified,21621,0,201,21621,21628,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,21621,local_mod210_control,21411,-210,201,21411,21418,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,21621,local_any_control,21620,-1,200,21620,21628,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,28761,complete_uncertified,28761,0,201,28761,28768,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,28761,local_mod210_control,28551,-210,201,28551,28558,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,28761,local_any_control,28760,-1,200,28760,28768,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,33381,complete_uncertified,33381,0,201,33381,33388,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,33381,local_mod210_control,33171,-210,201,33171,33178,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,33381,local_any_control,33380,-1,200,33380,33388,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,39471,complete_uncertified,39471,0,201,39471,39478,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,39471,local_mod210_control,39261,-210,201,39261,39268,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,39471,local_any_control,39470,-1,200,39470,39478,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,47031,complete_uncertified,47031,0,201,47031,47038,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,47031,local_mod210_control,46821,-210,201,46821,46828,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,47031,local_any_control,47030,-1,200,47030,47038,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,50181,complete_uncertified,50181,0,201,50181,50188,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,50181,local_mod210_control,50391,210,201,50391,50398,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,50181,local_any_control,50180,-1,200,50180,50188,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,64461,complete_uncertified,64461,0,201,64461,64468,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,64461,local_mod210_control,64251,-210,201,64251,64258,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,64461,local_any_control,64460,-1,200,64460,64468,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,75801,complete_uncertified,75801,0,201,75801,75808,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,75801,local_mod210_control,75591,-210,201,75591,75598,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,75801,local_any_control,75800,-1,200,75800,75808,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,80841,complete_uncertified,80841,0,201,80841,80848,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,80841,local_mod210_control,80631,-210,201,80631,80638,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,80841,local_any_control,80840,-1,200,80840,80848,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,94911,complete_uncertified,94911,0,201,94911,94918,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,94911,local_mod210_control,94701,-210,201,94701,94708,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,94911,local_any_control,94910,-1,200,94910,94918,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,96591,complete_uncertified,96591,0,201,96591,96598,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,96591,local_mod210_control,96381,-210,201,96381,96386,6,13,5,7,-2,5.154803916413823e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,96591,local_any_control,96590,-1,200,96590,96598,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,101001,complete_uncertified,101001,0,201,101001,101008,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,101001,local_mod210_control,101211,210,201,101211,101218,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,101001,local_any_control,101000,-1,200,101000,101008,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,109821,complete_uncertified,109821,0,201,109821,109826,8,19,5,5,0,5.154803916413823e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,109821,local_mod210_control,109611,-210,201,109611,109618,4,7,7,5,2,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,109821,local_any_control,109820,-1,200,109820,109826,8,19,6,5,1,6.185764699696588e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,110871,complete_uncertified,110871,0,201,110871,110878,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,110871,local_mod210_control,110661,-210,201,110661,110668,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,110871,local_any_control,110870,-1,200,110870,110878,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,120951,complete_uncertified,120951,0,201,120951,120958,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,120951,local_mod210_control,120741,-210,201,120741,120748,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,120951,local_any_control,120950,-1,200,120950,120958,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,124521,complete_uncertified,124521,0,201,124521,124528,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,124521,local_mod210_control,124311,-210,201,124311,124318,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,124521,local_any_control,124520,-1,200,124520,124528,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,125151,complete_uncertified,125151,0,201,125151,125158,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,125151,local_mod210_control,124941,-210,201,124941,124948,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,125151,local_any_control,125150,-1,200,125150,125158,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,132291,complete_uncertified,132291,0,201,132291,132298,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,132291,local_mod210_control,132081,-210,201,132081,132088,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,132291,local_any_control,132290,-1,200,132290,132298,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,134391,complete_uncertified,134391,0,201,134391,134398,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,134391,local_mod210_control,134181,-210,201,134181,134188,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,134391,local_any_control,134390,-1,200,134390,134398,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,136701,complete_uncertified,136701,0,201,136701,136708,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,136701,local_mod210_control,136491,-210,201,136491,136498,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,136701,local_any_control,136700,-1,200,136700,136708,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,143631,complete_uncertified,143631,0,201,143631,143638,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,143631,local_mod210_control,143421,-210,201,143421,143428,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,143631,local_any_control,143630,-1,200,143630,143638,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,144051,complete_uncertified,144051,0,201,144051,144058,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,144051,local_mod210_control,143841,-210,201,143841,143848,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,144051,local_any_control,144050,-1,200,144050,144058,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,167991,complete_uncertified,167991,0,201,167991,167998,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,167991,local_mod210_control,168201,210,201,168201,168208,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,167991,local_any_control,167990,-1,200,167990,167998,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,171561,complete_uncertified,171561,0,201,171561,171568,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,171561,local_mod210_control,171351,-210,201,171351,171358,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,171561,local_any_control,171560,-1,200,171560,171568,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,172611,complete_uncertified,172611,0,201,172611,172618,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,172611,local_mod210_control,172821,210,201,172821,172828,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,172611,local_any_control,172610,-1,200,172610,172618,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,174081,complete_uncertified,174081,0,201,174081,174088,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,174081,local_mod210_control,173871,-210,201,173871,173878,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,174081,local_any_control,174080,-1,200,174080,174088,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,189411,complete_uncertified,189411,0,201,189411,189418,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,189411,local_mod210_control,189201,-210,201,189201,189208,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,189411,local_any_control,189410,-1,200,189410,189418,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,201591,complete_uncertified,201591,0,201,201591,201598,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,201591,local_mod210_control,201381,-210,201,201381,201388,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,201591,local_any_control,201590,-1,200,201590,201598,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,204111,complete_uncertified,204111,0,201,204111,204118,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,204111,local_mod210_control,203901,-210,201,203901,203908,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,204111,local_any_control,204110,-1,200,204110,204118,4,7,8,7,1,8.247686266262118e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,214401,complete_uncertified,214401,0,201,214401,214408,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,214401,local_mod210_control,214191,-210,201,214191,214198,4,7,7,7,0,7.216725482979353e-07
7,201,large_class_mixed_direction,mod210_tied__any_complete_smaller,214401,local_any_control,214400,-1,200,214400,214408,4,7,8,7,1,8.247686266262118e-07
